2023-08-11 13:11:15 - root - INFO - ------------------------------------------------
2023-08-11 13:11:15 - root - INFO - Correction process
2023-08-11 13:11:15 - root - INFO - ------------------------------------------------
2023-08-11 13:11:15 - root - INFO -    data files
2023-08-11 13:11:15 - root - INFO -       data file: C:/Users/FTrevisan/Documents/GitHub/13C-Citrate CSIA (Umea)/20230714_AccQ-Tag_AA_peak areas_inhouse_script 2.0_IsoCor.tsv
2023-08-11 13:11:15 - root - INFO -       derivatives database: C:\Users\FTrevisan\isocordb\Derivatives.dat
2023-08-11 13:11:15 - root - INFO -       metabolites database: C:\Users\FTrevisan\isocordb\Metabolites.dat
2023-08-11 13:11:15 - root - INFO -    correction parameters
2023-08-11 13:11:15 - root - INFO -       isotopic tracer: 13C
2023-08-11 13:11:15 - root - INFO -       correct natural abundance of the tracer element: 1
2023-08-11 13:11:15 - root - INFO -       isotopic purity of the tracer: [0.01, 0.99]
2023-08-11 13:11:45 - root - INFO - 032_A14.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 033_A15.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 034_A17.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 035_A18.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 036_A19.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 037_A20.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 039_A21.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 040_A22.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 041_A23.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 042_A24.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 043_A25.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 044_A26.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 045_A27.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 046_A28.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:45 - root - INFO - 047_A29.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 048_A30.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 050_A31.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 051_A32.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 052_A33.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 053_A34.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 054_A35.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 055_A36.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 056_A37.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 057_A38.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 058_A39.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 059_A40.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 061_A41.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 062_A42.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 063_A43.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 064_A44.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 065_A45.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 066_A46.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 067_A47.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 068_A48.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 069_A49.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 070_A50.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 072_A51.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 073_A52.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 074_A53.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 075_A54.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:46 - root - INFO - 076_A55.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 077_A56.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 078_A57.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 079_A58.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 080_A59.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 081_A60.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 083_A61.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 084_A62.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 085_A63.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 086_A64.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 087_A65.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 088_A66.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 089_A67.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 090_A68.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 091_A69.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 092_A70.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 094_A71.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 095_A72.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 096_A73.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 097_A74.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 098_A75.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 099_A76.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 100_A77.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 101_A78.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 102_A79.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:47 - root - INFO - 103_A80.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 105_A81.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 106_A82.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 107_A83.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 108_A84.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 109_A85.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 110_A86.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 111_A87.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 112_A88.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 113_A89.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 114_A90.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 116_A91.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 117_A92.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 118_A93.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 119_A94.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 120_A95.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 121_A96.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 122_A97.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 123_A98.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 124_A99.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 125_A100.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 127_A101.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 128_A102.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 129_A103.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 130_A104.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 131_A105.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 132_A106.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:48 - root - INFO - 133_A107.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 134_A108.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 135_A109.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 137_A110.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 138_A111.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 139_A112.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 140_A113.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 141_A114.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 142_A115.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 143_A116.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 144_A117.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 145_A118.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 147_A119.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:49 - root - INFO - 148_A120.cdf - ('Histidine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 018_A1.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 019_A2.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 020_A3.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 021_A4.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 022_A5.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 023_A6.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 024_A7.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 025_A8.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 026_A9.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 027_A10.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 029_A11.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 030_A12.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 031_A13.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 032_A14.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 033_A15.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 034_A17.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 035_A18.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 036_A19.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 037_A20.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 039_A21.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 040_A22.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:50 - root - INFO - 041_A23.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 042_A24.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 043_A25.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 044_A26.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 045_A27.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 046_A28.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 047_A29.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 048_A30.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 050_A31.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 051_A32.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 052_A33.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 053_A34.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 054_A35.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 055_A36.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 056_A37.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 057_A38.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 058_A39.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 059_A40.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 061_A41.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 062_A42.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 063_A43.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 064_A44.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 065_A45.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 066_A46.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 067_A47.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 068_A48.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:51 - root - INFO - 069_A49.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 070_A50.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 072_A51.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 073_A52.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 074_A53.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 075_A54.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 076_A55.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 077_A56.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 078_A57.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 079_A58.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 080_A59.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 081_A60.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 083_A61.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 084_A62.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 085_A63.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 086_A64.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 087_A65.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 088_A66.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 089_A67.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 090_A68.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 091_A69.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 092_A70.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 094_A71.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 095_A72.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 096_A73.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 097_A74.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:52 - root - INFO - 098_A75.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 099_A76.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 100_A77.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 101_A78.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 102_A79.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 103_A80.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 105_A81.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 106_A82.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 107_A83.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 108_A84.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 109_A85.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 110_A86.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 111_A87.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 112_A88.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 113_A89.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 114_A90.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 116_A91.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 117_A92.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 118_A93.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 119_A94.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 120_A95.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 121_A96.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 122_A97.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 123_A98.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 124_A99.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 125_A100.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 127_A101.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 128_A102.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:53 - root - INFO - 129_A103.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 130_A104.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 131_A105.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 132_A106.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 133_A107.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 134_A108.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 135_A109.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 137_A110.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 138_A111.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 139_A112.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 140_A113.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 141_A114.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 142_A115.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 143_A116.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 144_A117.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 145_A118.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 147_A119.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:54 - root - INFO - 148_A120.cdf - ('Isoleucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 018_A1.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 019_A2.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 020_A3.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 021_A4.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 022_A5.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 023_A6.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 024_A7.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 025_A8.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 026_A9.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 027_A10.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 029_A11.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 030_A12.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 031_A13.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 032_A14.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 033_A15.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 034_A17.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 035_A18.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 036_A19.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 037_A20.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 039_A21.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 040_A22.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:55 - root - INFO - 041_A23.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:56 - root - INFO - 042_A24.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:56 - root - INFO - 043_A25.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:56 - root - INFO - 044_A26.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:56 - root - INFO - 045_A27.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:56 - root - INFO - 046_A28.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:56 - root - INFO - 047_A29.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:56 - root - INFO - 048_A30.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:56 - root - INFO - 050_A31.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:56 - root - INFO - 051_A32.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:56 - root - INFO - 052_A33.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:56 - root - INFO - 053_A34.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:57 - root - INFO - 054_A35.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:57 - root - INFO - 055_A36.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:57 - root - INFO - 056_A37.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:57 - root - INFO - 057_A38.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:57 - root - INFO - 058_A39.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:57 - root - INFO - 059_A40.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:57 - root - INFO - 061_A41.cdf - ('Leucine', 'AccQ'): processed
2023-08-11 13:11:57 - root - INFO - 062_A42.cdf - ('Leucine', 'AccQ'): processed
