2023-08-11 13:11:16 - root - INFO - ------------------------------------------------
2023-08-11 13:11:16 - root - INFO - Correction process
2023-08-11 13:11:16 - root - INFO - ------------------------------------------------
2023-08-11 13:11:16 - root - INFO -    data files
2023-08-11 13:11:16 - root - INFO -       data file: C:/Users/FTrevisan/Documents/GitHub/13C-Citrate CSIA (Umea)/20230711 3-NPH acids from in-house script_IsoCor.tsv
2023-08-11 13:11:16 - root - INFO -       derivatives database: C:\Users\FTrevisan\isocordb\Derivatives.dat
2023-08-11 13:11:16 - root - INFO -       metabolites database: C:\Users\FTrevisan\isocordb\Metabolites.dat
2023-08-11 13:11:16 - root - INFO -    correction parameters
2023-08-11 13:11:16 - root - INFO -       isotopic tracer: 13C
2023-08-11 13:11:16 - root - INFO -       correct natural abundance of the tracer element: 1
2023-08-11 13:11:16 - root - INFO -       isotopic purity of the tracer: [0.01, 0.99]
2023-08-11 13:12:30 - root - INFO - 102_O79.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 103_O80.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 105_O81.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 106_O82.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 107_O83.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 108_O84.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 109_O85.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 110_O86.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 111_O87.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 112_O88.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 113_O89.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 114_O90.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 116_O91.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 117_O92.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 118_O93.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 119_O94.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 120_O95.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 121_O96.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 122_O97.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 123_O98.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 124_O99.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 125_O100.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 127_O101.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 128_O102.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 129_O103.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 130_O104.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 131_O105.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 132_O106.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 133_O107.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 134_O108.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 135_O109.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 137_O110.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 138_O111.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 139_O112.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 140_O113.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 141_O114.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 142_O115.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 143_O116.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 144_O117.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 145_O118.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 147_O119.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:31 - root - INFO - 148_O120.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:35 - root - INFO - 018_O1.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:35 - root - INFO - 019_O2.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:35 - root - INFO - 020_O3.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:35 - root - INFO - 021_O4.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:35 - root - INFO - 022_O5.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 023_O6.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 024_O7.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 025_O8.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 026_O9.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 027_O10.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 029_O11.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 030_O12.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 031_O13.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 032_O14.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 033_O15.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 034_O17.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 035_O18.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 036_O19.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 037_O20.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 039_O21.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 040_O22.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 042_O24.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:36 - root - INFO - 043_O25.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 044_O26.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 045_O27.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 046_O28.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 047_O29.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 048_O30.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 050_O31.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 051_O32.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 052_O33.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 053_O34.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 054_O35.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 055_O36.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 056_O37.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 057_O38.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 058_O39.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 061_O41.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 062_O42.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 063_O43.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 064_O44.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 065_O45.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:37 - root - INFO - 066_O46.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 067_O47.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 068_O48.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 069_O49.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 070_O50.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 072_O51.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 073_O52.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 074_O53.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 075_O54.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 076_O55.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 077_O56.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 078_O57.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 079_O58.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 080_O59.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 081_O60.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 083_O61.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 084_O62.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 085_O63.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 086_O64.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 087_O65.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 088_O66.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:38 - root - INFO - 089_O67.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 090_O68.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 091_O69.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 092_O70.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 094_O71.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 095_O72.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 096_O73.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 097_O74.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 098_O75.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 099_O76.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 100_O77.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 101_O78.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 102_O79.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 103_O80.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 105_O81.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 106_O82.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 107_O83.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 108_O84.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 109_O85.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 110_O86.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 111_O87.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 112_O88.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 113_O89.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 114_O90.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:39 - root - INFO - 116_O91.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 117_O92.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 118_O93.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 119_O94.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 120_O95.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 121_O96.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 122_O97.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 123_O98.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 124_O99.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 125_O100.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 127_O101.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 128_O102.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 129_O103.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 130_O104.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 131_O105.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 132_O106.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 133_O107.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 134_O108.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 135_O109.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 137_O110.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 138_O111.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 139_O112.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:40 - root - INFO - 140_O113.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:41 - root - INFO - 141_O114.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:41 - root - INFO - 142_O115.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:41 - root - INFO - 143_O116.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:41 - root - INFO - 144_O117.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:41 - root - INFO - 145_O118.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:41 - root - INFO - 147_O119.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:41 - root - INFO - 148_O120.cdf - ('Hydroxyglutarate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 018_O1.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 019_O2.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 020_O3.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 021_O4.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 022_O5.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 023_O6.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 024_O7.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 025_O8.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 026_O9.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 027_O10.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 029_O11.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 030_O12.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 031_O13.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 032_O14.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 033_O15.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 034_O17.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 035_O18.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 036_O19.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 037_O20.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 039_O21.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:43 - root - INFO - 040_O22.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 042_O24.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 043_O25.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 044_O26.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 045_O27.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 046_O28.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 047_O29.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 048_O30.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 050_O31.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 051_O32.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 052_O33.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 053_O34.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 054_O35.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 055_O36.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 056_O37.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 057_O38.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 058_O39.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 061_O41.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 062_O42.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 063_O43.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 064_O44.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 065_O45.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 066_O46.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 067_O47.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 068_O48.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 069_O49.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 070_O50.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 072_O51.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 073_O52.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 074_O53.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 075_O54.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 076_O55.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 077_O56.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 078_O57.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 079_O58.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 080_O59.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 081_O60.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 083_O61.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 084_O62.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 085_O63.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:44 - root - INFO - 086_O64.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 087_O65.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 088_O66.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 089_O67.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 090_O68.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 091_O69.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 092_O70.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 094_O71.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 095_O72.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 096_O73.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 097_O74.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 098_O75.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 099_O76.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 100_O77.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 101_O78.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 102_O79.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 103_O80.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 105_O81.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 106_O82.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 107_O83.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 108_O84.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 109_O85.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 110_O86.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 111_O87.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 112_O88.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 113_O89.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 114_O90.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 116_O91.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 117_O92.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 118_O93.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 119_O94.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 120_O95.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 121_O96.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 122_O97.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 123_O98.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 124_O99.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 125_O100.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 127_O101.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 128_O102.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 129_O103.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:45 - root - INFO - 130_O104.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:46 - root - INFO - 131_O105.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:46 - root - INFO - 132_O106.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:46 - root - INFO - 133_O107.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:46 - root - INFO - 134_O108.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:46 - root - INFO - 135_O109.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:46 - root - INFO - 137_O110.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:46 - root - INFO - 138_O111.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:46 - root - INFO - 139_O112.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:46 - root - INFO - 140_O113.cdf - ('Oxalate', '2NPH'): processed
2023-08-11 13:12:46 - root - INFO - 141_O114.cdf - ('Oxalate', '2NPH'): processed
